Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,"You will answer questions about eight images. After that, you will answer general questions about your perception of the US population. Finally, you will answer some demographic questions about yourself. The survey will take approximately 5-10 minutes to complete.


No personal information is collected. There are no apparent risks associated with the user study. You have the right to withdraw at any point during the study.


The Principal Investigator for this study is Prof. Yasir Zaki of New York University Abu Dhabi (yasir.zaki@nyu.edu). Please contact us for  any inquiries.


By clicking the button below, you acknowledge:


1. Your participation in the competition is voluntary.
2. You are 18 years of age or older.
3. You are aware that you may withdraw from the study at any time for any reason.",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,"Q1: To what degree do you agree with this statement: “In popular media, women are more likely to be hired for their looks than their acting skills” - Percentage","Q2: In the US, what proportion of women do you believe are hired at least partially based on their physical appearance? - Percentage",Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,"If you had to guess, in the Banking industry in the US, what percentage of employees are men? - Percentage",How would you describe your political ideology,What is your age? - age,Please select your gender identity? - Selected Choice,Please select your gender identity? - Other (specify) - Text,Which of the following best describes your race?,What is the highest level of education you have completed? - Selected Choice,What is the highest level of education you have completed? - Other (specify) - Text,​​Which of the following best describes your total annual income before taxes?,"What city do you reside in? Please indicate the city and state separated with a comma (e.g, Tulsa, Oklahoma).",Openness to Experience - I enjoy trying new things,Openness to Experience - I am open to new experiences,Openness to Experience - I am imaginative and creative,Openness to Experience - I prefer variety to routine,Conscientiousness - I am organized and pay attention to details,Conscientiousness - I am diligent and work hard,Conscientiousness - I follow through on tasks,Conscientiousness - I am responsible and reliable,Extraversion - I am outgoing and sociable,Extraversion - I enjoy being around other people,Extraversion - I am talkative and assertive in social situations,Extraversion - I seek excitement and stimulation,Agreeableness - I am considerate and kind to others,Agreeableness - I am sympathetic and compassionate,Agreeableness - I value cooperation and harmony,Agreeableness - I trust others and believe in their good intentions,Neuroticism - I often feel anxious or worried,Neuroticism - I am easily upset or stressed,Neuroticism - I experience frequent mood swings,Neuroticism - I tend to be more sensitive to criticism
19/04/2024 14:59,19/04/2024 15:03,IP Address,50.82.209.222,100,221,TRUE,19/04/2024 15:03,R_1Nr4uce6lHQGp1f,,,,,40.8873,-88.4097,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Executive,24,"$50,000 - $100,000",Male,Other,25,"$50,000 - $100,000",Male,Accountant,27,"$50,000 - $100,000",Male,Executive,39,"$100,000 - $200,000",Female,Other,26,"$50,000 - $100,000",Female,Receptionist,24,"$50,000 - $100,000",Female,Executive,31,"$100,000 - $200,000",Female,Receptionist,34,"$0 - $50,000",Male,35,strong Democrat,35,Male,,White,High School Diploma or Equivalent,,"Less than $25,000","Farmer City, Illinois",Agree [1],Strongly Agree [2],Neutral [0],Disagree [-1],Strongly Agree [2],Agree [1],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Agree [1],Neutral [0],Strongly Agree [2],Agree [1],Strongly Agree [2],Strongly Agree [2]
19/04/2024 15:07,19/04/2024 15:12,IP Address,174.202.196.63,100,242,TRUE,19/04/2024 15:12,R_2ith6qCi614q4I6,,,,,35.049,-89.9519,anonymous,EN,"I consent, begin the study",,,,,158,Neutral (0),36,4,101,Neutral (0),13,4,152,Neutral (0),46,10,77,Neutral (0),34,5,154,Strongly Agree (3),34,8,29,Neutral (0),25,2,79,Neutral (0),23,4,6,Strongly Disagree (-3),26,1,Strongly Agree (3),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent,18,Female,,Asian,High School Diploma or Equivalent,,"Less than $25,000","Starkville, Mississippi",Neutral [0],Neutral [0],Disagree [-1],Disagree [-1],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Disagree [-1],Neutral [0],Strongly Disagree [-2],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2]
19/04/2024 15:12,19/04/2024 15:15,IP Address,45.25.198.241,100,211,TRUE,19/04/2024 15:15,R_7bTpDJX2YU69CkD,,,,,31.5168,-87.8724,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accountant,31,"$50,000 - $100,000",Male,Manager,41,"$50,000 - $100,000",Male,Receptionist,48,"$0 - $50,000",Male,Manager,35,"$50,000 - $100,000",Non binary,Manager,40,"$50,000 - $100,000",Female,Receptionist,37,"$50,000 - $100,000",Female,Accountant,29,"$50,000 - $100,000",Female,Receptionist,28,"$0 - $50,000",Male,50,independent,31,Female,,Black or African American,Some College or Associate's Degree,,"Less than $25,000","Jackson, Alabama",Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Disagree [-2],Disagree [-1],Strongly Disagree [-2],Neutral [0],Agree [1],Neutral [0],Neutral [0],Neutral [0],Agree [1],Neutral [0],Neutral [0],Agree [1]
19/04/2024 15:12,19/04/2024 15:20,IP Address,104.138.140.167,100,506,TRUE,19/04/2024 15:20,R_3yzBA47sXNBCeLD,,,,,36.0913,-80.3271,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,21,"$0 - $50,000",Male,Executive,25,"$100,000 - $200,000",Male,Manager,34,"$200,000 - $500,000",Male,Receptionist,35,"$100,000 - $200,000",Female,Accountant,32,"$200,000 - $500,000",Female,Executive,27,"$100,000 - $200,000",Female,Manager,27,"$200,000 - $500,000",Female,Receptionist,20,"$50,000 - $100,000",Male,35,independent,38,Prefer not to say,,White,Some College or Associate's Degree,,"Less than $25,000","Winston-Salem, NC",Neutral [0],Neutral [0],Strongly Agree [2],Disagree [-1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Neutral [0],Disagree [-1],Disagree [-1],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Neutral [0],Neutral [0],Strongly Disagree [-2],Agree [1]
19/04/2024 15:15,19/04/2024 15:24,IP Address,24.96.201.139,100,508,TRUE,19/04/2024 15:24,R_7a9K0LC4TmwiSrU,,,,,27.8402,-82.6493,anonymous,EN,"I consent, begin the study",,,,,40,Neutral (0),31,7,25,Neutral (0),10,3,50,Neutral (0),54,5,15,Neutral (0),27,6,25,Neutral (0),35,6,1,Neutral (0),15,3,11,Neutral (0),20,3,5,Neutral (0),25,1,Slightly Disagree (-1),100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent,27,Other (specify),,Other,Some College or Associate's Degree,,"$25,000 - $49,999","St. Petersburg, Florida",Strongly Agree [2],Strongly Agree [2],Agree [1],Disagree [-1],Agree [1],Strongly Agree [2],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Neutral [0],Neutral [0],Disagree [-1],Strongly Disagree [-2],Disagree [-1]
19/04/2024 15:21,19/04/2024 15:28,IP Address,98.14.215.211,100,397,TRUE,19/04/2024 15:28,R_5IFXN7lHMvriA8R,,,,,40.695,-73.791,anonymous,EN,"I consent, begin the study",,,,,8,Neutral (0),31,5,18,Neutral (0),32,4,18,Neutral (0),50,6,11,Neutral (0),35,4,2,Neutral (0),35,4,12,Neutral (0),34,5,0,Neutral (0),24,3,9,Neutral (0),27,4,Neutral (0),50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent,62,Female,,LatinX,Master's Degree,,"$75,000 - $99,999","Hollis,NY",Neutral [0],Neutral [0],Neutral [0],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Neutral [0],Neutral [0],Disagree [-1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Disagree [-1],Disagree [-1],Disagree [-1],Agree [1]
19/04/2024 15:26,19/04/2024 15:38,IP Address,108.49.102.163,100,700,TRUE,19/04/2024 15:38,R_1EYxpGlxxL4a1Ii,,,,,42.428,-71.0618,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,22,"$0 - $50,000",Male,Other,28,"$50,000 - $100,000",Male,Other,30,"$50,000 - $100,000",Male,Executive,39,"$200,000 - $500,000",Female,Accountant,28,"$50,000 - $100,000",Female,Other,32,"$50,000 - $100,000",Female,Other,25,"$0 - $50,000",Female,Receptionist,27,"$0 - $50,000",Male,64,strong Democrat,39,Male,,White,Master's Degree,,"$200,000 or more","medford, ma",Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1]
19/04/2024 15:34,19/04/2024 15:39,IP Address,23.241.150.172,100,285,TRUE,19/04/2024 15:39,R_1zZBcDIBxfp1jZ7,,,,,34.0772,-117.4506,anonymous,EN,"I consent, begin the study",,,,,100,Slightly Disagree (-1),27,10,30,Disagree (-2),23,8,40,Strongly Disagree (-3),33,6,15,Strongly Disagree (-3),30,8,10,Strongly Disagree (-3),29,9,5,Strongly Disagree (-3),27,6,25,Strongly Disagree (-3),22,8,25,Strongly Disagree (-3),27,8,Agree (2),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not very strong Democrat,19,Female,,Asian,Some College or Associate's Degree,,"$50,000 - $74,999","Fontana, California",Agree [1],Agree [1],Disagree [-1],Agree [1],Neutral [0],Agree [1],Agree [1],Strongly Agree [2],Agree [1],Agree [1],Neutral [0],Neutral [0],Neutral [0],Agree [1],Strongly Agree [2],Agree [1],Strongly Agree [2],Strongly Agree [2],Neutral [0],Strongly Agree [2]
19/04/2024 15:36,19/04/2024 15:40,IP Address,24.136.56.247,100,243,TRUE,19/04/2024 15:40,R_1Y5iAbFgDxdg33q,,,,,29.6959,-82.4042,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manager,25,"$50,000 - $100,000",Male,Other,50,"$100,000 - $200,000",Male,Other,40,"$50,000 - $100,000",Male,Executive,50,"$100,000 - $200,000",Female,Other,53,"$100,000 - $200,000",Female,Other,40,"$50,000 - $100,000",Female,Accountant,27,"$50,000 - $100,000",Female,Accountant,35,"$50,000 - $100,000",Male,70,lean Democrat,23,Female,,Asian,Bachelor's Degree,,"$25,000 - $49,999","Gainesville, Florida",Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Disagree [-1],Disagree [-1],Neutral [0]
19/04/2024 15:37,19/04/2024 15:44,IP Address,68.134.3.122,100,418,TRUE,19/04/2024 15:44,R_69gvPUtFm3tAzYt,,,,,39.2124,-76.8776,anonymous,EN,"I consent, begin the study",,,,,75,Slightly Disagree (-1),45,6,105,Disagree (-2),10,7,68,Strongly Disagree (-3),34,6,68,Disagree (-2),29,6,38,Strongly Disagree (-3),29,5,44,Disagree (-2),25,4,62,Disagree (-2),25,4,62,Disagree (-2),24,5,Agree (2),50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strong Democrat,45,Female,,Black or African American,Bachelor's Degree,,"$25,000 - $49,999",Maryland,Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Neutral [0],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1],Neutral [0],Agree [1],Agree [1],Neutral [0],Agree [1],Agree [1],Agree [1],Agree [1]
