id,genre
628446.0,Comedy
628446.0,Horror
957304.0,Comedy
957304.0,Crime
823491.0,Horror
823491.0,Thriller
1235263.0,Romance
1235263.0,Comedy
1127620.0,TV Movie
1232929.0,Documentary
1155089.0,Animation
1155089.0,Science Fiction
1155089.0,Action
839033.0,Animation
839033.0,Fantasy
839033.0,Action
1226578.0,Crime
1226578.0,Horror
1226578.0,Mystery
840889.0,Horror
1041613.0,Horror
1041613.0,Mystery
1041613.0,Thriller
1231953.0,Comedy
1231953.0,Romance
1020414.0,Horror
843617.0,Romance
843617.0,Comedy
1207360.0,Horror
1207360.0,Thriller
1022789.0,Animation
1022789.0,Family
1022789.0,Drama
1022789.0,Adventure
1022789.0,Fantasy
634492.0,Action
634492.0,Fantasy
931642.0,Action
931642.0,Thriller
1139829.0,Animation
1139829.0,Family
1139829.0,Comedy
1139829.0,Fantasy
1080658.0,Drama
1080658.0,Crime
1080658.0,Thriller
1072342.0,Horror
1072342.0,Thriller
1230888.0,Comedy
975773.0,Comedy
975773.0,Drama
975773.0,Mystery
975773.0,Crime
975773.0,History
1019939.0,Comedy
1019939.0,Adventure
1019939.0,Action
653346.0,Science Fiction
653346.0,Adventure
653346.0,Action
516729.0,Comedy
516729.0,Family
516729.0,Adventure
852247.0,Comedy
912649.0,Action
912649.0,Science Fiction
912649.0,Adventure
993784.0,Comedy
993784.0,Horror
993784.0,Romance
1232939.0,Documentary
986175.0,Comedy
986175.0,Drama
972433.0,Drama
972433.0,History
882059.0,Action
882059.0,Thriller
882059.0,Science Fiction
1059073.0,Comedy
1059073.0,Romance
1059073.0,Drama
779816.0,Drama
779816.0,History
779816.0,Romance
779816.0,Family
519182.0,Animation
519182.0,Family
519182.0,Comedy
519182.0,Adventure
1128606.0,Animation
1128606.0,Family
1232553.0,Documentary
426063.0,Drama
426063.0,Fantasy
426063.0,Horror
1225588.0,Animation
1225588.0,Family
998846.0,Music
998846.0,Drama
1228250.0,Comedy
1228250.0,Family
1156118.0,Crime
1156118.0,Fantasy
1191876.0,Drama
679870.0,Horror
679870.0,Thriller
1211957.0,Action
1211957.0,Thriller
1216784.0,Horror
1216784.0,Thriller
976584.0,Adventure
976584.0,Comedy
976584.0,Drama
979660.0,Adventure
979660.0,Comedy
979660.0,Drama
359410.0,Action
359410.0,Thriller
967847.0,Fantasy
967847.0,Adventure
967847.0,Comedy
1230186.0,Documentary
1114922.0,Drama
1114922.0,Thriller
1114922.0,Horror
1111873.0,Horror
1111873.0,Thriller
1111873.0,Comedy
1228904.0,Comedy
1228904.0,Action
1228904.0,Crime
895959.0,Romance
895959.0,Drama
1236455.0,Documentary
1236455.0,History
1221677.0,TV Movie
1221677.0,Comedy
1221677.0,Romance
714669.0,Horror
714669.0,Thriller
1184918.0,Animation
1184918.0,Science Fiction
1184918.0,Family
937287.0,Drama
937287.0,Romance
1226078.0,Comedy
437342.0,Horror
1213997.0,Documentary
1213997.0,Crime
1072876.0,Comedy
1072876.0,Thriller
476928.0,Romance
476928.0,Drama
533535.0,Comedy
533535.0,Science Fiction
533535.0,Action
785429.0,Animation
785429.0,Adventure
785429.0,Family
698687.0,Animation
698687.0,Science Fiction
698687.0,Adventure
698687.0,Action
698687.0,Family
673593.0,Comedy
1230803.0,Drama
939243.0,Science Fiction
939243.0,Comedy
939243.0,Adventure
939243.0,Family
832262.0,Thriller
832262.0,Mystery
539972.0,Action
539972.0,Adventure
539972.0,Science Fiction
1221661.0,TV Movie
1221661.0,Drama
1221661.0,Mystery
1238442.0,Documentary
932086.0,Western
932086.0,Drama
1131438.0,Thriller
1131438.0,Horror
1131438.0,Science Fiction
1207898.0,Horror
997162.0,Crime
997162.0,Romance
997162.0,Drama
1227816.0,Crime
1227816.0,Action
1227816.0,Thriller
1179521.0,Western
978993.0,Romance
978993.0,Drama
978993.0,Music
1150399.0,Horror
1150399.0,Thriller
560016.0,Action
560016.0,Thriller
560016.0,Crime
1022690.0,Comedy
818861.0,Drama
866398.0,Action
866398.0,Thriller
866398.0,Drama
758679.0,Drama
758679.0,Thriller
1223050.0,Action
1223050.0,Crime
1223050.0,Thriller
1223050.0,Horror
1105952.0,TV Movie
1105952.0,Comedy
1105952.0,Romance
1226841.0,Documentary
1226841.0,Music
1229958.0,Crime
1229958.0,Documentary
639720.0,Comedy
639720.0,Fantasy
639720.0,Drama
639720.0,Family
639720.0,Animation
1235961.0,Documentary
763215.0,Fantasy
763215.0,Action
763215.0,Adventure
802219.0,Music
802219.0,History
802219.0,Drama
799583.0,Action
799583.0,War
799583.0,Comedy
854881.0,Horror
854881.0,History
786892.0,Science Fiction
786892.0,Action
786892.0,Adventure
1079485.0,Horror
1079485.0,Thriller
1079485.0,Mystery
777847.0,Science Fiction
777847.0,Romance
777847.0,Comedy
1007826.0,Comedy
1125311.0,Horror
1125311.0,Mystery
1125311.0,Thriller
836972.0,Mystery
836972.0,Thriller
836972.0,Crime
836972.0,Drama
1153913.0,Comedy
