id,genre
45136.0,Drama
45136.0,Family
25952.0,Science Fiction
54167.0,Animation
54167.0,Comedy
1040136.0,Western
13210.0,Drama
13210.0,Action
13210.0,History
13210.0,Thriller
13210.0,War
68339.0,Comedy
35956.0,Crime
4809.0,Comedy
4809.0,Drama
10056.0,Thriller
10056.0,Crime
10056.0,Drama
51426.0,War
51426.0,Drama
51426.0,Romance
173626.0,Western
138357.0,Drama
15919.0,Drama
15919.0,Romance
14554.0,Thriller
14554.0,Mystery
14554.0,Western
153327.0,Comedy
39834.0,Drama
39834.0,Crime
136226.0,Action
136226.0,Drama
136226.0,Western
43197.0,History
43197.0,Western
43197.0,War
65637.0,Adventure
65637.0,Drama
65637.0,Mystery
169521.0,Western
25788.0,Drama
25788.0,Crime
109376.0,Western
10653.0,Comedy
10653.0,Romance
118910.0,Drama
118910.0,War
22408.0,Action
22408.0,Western
141871.0,TV Movie
141871.0,Drama
831.0,Science Fiction
831.0,Adventure
27212.0,Drama
27212.0,Thriller
22342.0,Drama
22342.0,Crime
75795.0,Drama
75795.0,Crime
75795.0,Thriller
106928.0,Animation
106928.0,Comedy
127064.0,Action
127064.0,Western
29377.0,Adventure
29377.0,Action
29377.0,Thriller
29377.0,Drama
114083.0,Drama
204994.0,Western
76276.0,Western
65550.0,Drama
65550.0,Romance
93007.0,Comedy
93007.0,Animation
241819.0,Action
241819.0,Drama
241819.0,Romance
241819.0,Western
75796.0,Action
75796.0,Adventure
75796.0,Drama
75796.0,History
75796.0,Romance
75796.0,War
4825.0,Comedy
4825.0,Crime
4825.0,Romance
407587.0,Family
407587.0,Fantasy
43608.0,Crime
43608.0,Thriller
43608.0,Drama
33476.0,Comedy
29412.0,Horror
29412.0,Science Fiction
76117.0,Drama
76117.0,Romance
54163.0,Animation
54163.0,Comedy
28296.0,Drama
28490.0,Crime
28490.0,Thriller
35115.0,Adventure
35115.0,Family
35115.0,Western
29058.0,Science Fiction
29058.0,Horror
121538.0,Adventure
42564.0,Drama
42564.0,History
53441.0,Comedy
81512.0,Action
81512.0,Comedy
81512.0,Western
94123.0,Drama
43323.0,Drama
43323.0,History
29688.0,Crime
29688.0,Drama
29688.0,Thriller
50363.0,Drama
50363.0,Romance
25893.0,Comedy
25893.0,Drama
25893.0,Family
79646.0,Adventure
79646.0,History
79646.0,Drama
79646.0,Romance
102082.0,Drama
102082.0,War
102082.0,History
139799.0,Music
139799.0,Fantasy
139799.0,Romance
139799.0,Comedy
151431.0,Drama
151431.0,Comedy
24580.0,Science Fiction
24580.0,Horror
24580.0,Mystery
207746.0,Comedy
37853.0,Comedy
37853.0,Drama
37853.0,War
100319.0,Animation
100319.0,Comedy
100319.0,Family
899144.0,Animation
899144.0,Music
40761.0,Science Fiction
40761.0,Adventure
40761.0,Horror
10340.0,Family
10340.0,Animation
10340.0,Romance
16912.0,War
16912.0,Drama
183996.0,Drama
183996.0,Western
29062.0,Horror
29062.0,Science Fiction
43324.0,Crime
83672.0,Animation
83672.0,Family
83672.0,Comedy
43318.0,Drama
43318.0,Music
368186.0,Fantasy
368186.0,Music
368186.0,TV Movie
59397.0,Comedy
21006.0,Western
13936.0,Western
13936.0,Music
13936.0,Romance
209790.0,Drama
209790.0,Western
209790.0,War
10231.0,Action
10231.0,Drama
10231.0,Romance
10231.0,Western
208897.0,Western
256727.0,Comedy
256727.0,Music
256727.0,Romance
43319.0,Western
43325.0,Western
63618.0,Drama
63618.0,Adventure
140062.0,Western
38385.0,Comedy
73810.0,Comedy
73810.0,Music
55380.0,Thriller
55380.0,Drama
55380.0,Mystery
43327.0,Drama
43327.0,History
43327.0,Romance
37317.0,Western
37317.0,Adventure
37317.0,Romance
114975.0,Western
43326.0,Music
43326.0,Comedy
43326.0,Romance
242382.0,Drama
85639.0,Western
85639.0,Drama
33814.0,Thriller
149114.0,History
149114.0,Western
43317.0,Comedy
28575.0,Drama
53879.0,Drama
53879.0,Romance
300976.0,Music
300976.0,Comedy
113743.0,Music
113743.0,Adventure
113743.0,Romance
113743.0,History
43316.0,Drama
43316.0,Romance
66035.0,Drama
66035.0,Western
122159.0,Adventure
72242.0,Drama
37911.0,Crime
37911.0,Drama
37911.0,Thriller
44902.0,Drama
44902.0,Thriller
43314.0,Western
5996.0,Comedy
5996.0,Crime
26758.0,Western
