id,genre
1152650.0,TV Movie
1152650.0,Drama
1152650.0,Mystery
235804.0,Animation
235804.0,Comedy
39016.0,Comedy
39016.0,Music
61447.0,Animation
61447.0,Comedy
36522.0,Crime
36522.0,Drama
567.0,Thriller
567.0,Mystery
24442.0,History
24442.0,Adventure
24442.0,Romance
43340.0,Romance
43340.0,Drama
43340.0,Music
42880.0,Comedy
42328.0,Western
63333.0,Thriller
63333.0,Science Fiction
55859.0,Action
55859.0,Comedy
80241.0,Adventure
80241.0,Drama
80241.0,Romance
54979.0,Adventure
54979.0,Drama
99089.0,Animation
99089.0,Comedy
269981.0,Drama
269981.0,TV Movie
48954.0,Comedy
57849.0,Comedy
57849.0,Adventure
41030.0,Horror
41030.0,Science Fiction
205331.0,History
205331.0,Adventure
205331.0,Drama
64071.0,Science Fiction
34652.0,Crime
34652.0,Thriller
232358.0,Western
83775.0,Animation
83775.0,Comedy
75975.0,Animation
75975.0,Comedy
75975.0,Western
245305.0,Western
30034.0,Crime
30034.0,Drama
51227.0,Adventure
51227.0,Drama
51227.0,History
23115.0,Adventure
23115.0,Action
120124.0,Adventure
120124.0,Western
197605.0,Western
24518.0,Comedy
24518.0,Romance
86608.0,Drama
86608.0,Western
173.0,Adventure
173.0,Science Fiction
173.0,Family
11402.0,Comedy
17729.0,Drama
17729.0,Music
17729.0,Romance
73907.0,Drama
73907.0,Adventure
73907.0,War
78852.0,Drama
78852.0,Science Fiction
78852.0,TV Movie
252904.0,Action
252904.0,Adventure
252904.0,Drama
37413.0,Thriller
37413.0,Crime
108668.0,Adventure
108668.0,Romance
216968.0,Western
138486.0,Western
147905.0,Western
147905.0,Adventure
43336.0,Drama
126280.0,Animation
126280.0,Comedy
76372.0,Drama
76372.0,Crime
76372.0,Mystery
21564.0,Drama
21564.0,Crime
21564.0,Romance
116196.0,Science Fiction
116196.0,Comedy
116196.0,Family
43337.0,Fantasy
43337.0,Horror
91477.0,Drama
91477.0,War
192650.0,Fantasy
192650.0,Science Fiction
18721.0,Western
74176.0,Comedy
74176.0,Animation
2438.0,Drama
153967.0,Adventure
233795.0,Western
233795.0,Mystery
43335.0,Romance
43335.0,Adventure
43335.0,Drama
198586.0,Western
92784.0,Drama
92784.0,Romance
43334.0,Crime
43334.0,Drama
61988.0,Adventure
61988.0,Romance
61988.0,Drama
153999.0,Romance
153999.0,Western
36191.0,Western
24973.0,History
24973.0,Drama
18283.0,Music
18283.0,Fantasy
18283.0,Romance
17761.0,Action
17761.0,Adventure
17761.0,Drama
17761.0,Thriller
10973.0,Adventure
10973.0,Horror
10973.0,Science Fiction
74952.0,Animation
74952.0,Comedy
74952.0,Crime
108345.0,Western
116190.0,Comedy
28023.0,Crime
28023.0,Drama
20127.0,Comedy
20127.0,Romance
43331.0,Drama
43331.0,History
