id,genre
42473.0,Family
42473.0,Music
42473.0,Adventure
78076.0,Action
78076.0,Thriller
154073.0,Comedy
154073.0,Western
126397.0,Comedy
126397.0,Horror
103711.0,Family
103711.0,Fantasy
103711.0,Comedy
499180.0,Thriller
499180.0,TV Movie
16180.0,Horror
16180.0,Mystery
42738.0,Action
42738.0,Drama
42738.0,Thriller
47536.0,Drama
47536.0,War
47536.0,History
94752.0,Action
94752.0,Thriller
94752.0,Drama
9040.0,Crime
9040.0,Drama
42472.0,Western
42472.0,Romance
42466.0,Horror
42464.0,Comedy
42458.0,Comedy
42458.0,Romance
47246.0,Music
134223.0,Western
17897.0,Action
17897.0,Adventure
17897.0,Drama
17897.0,Fantasy
17897.0,Family
121438.0,Comedy
121438.0,Crime
116445.0,Action
116445.0,Horror
116445.0,Science Fiction
116445.0,Thriller
299864.0,Drama
299864.0,Mystery
299864.0,Thriller
299864.0,TV Movie
203.0,Drama
203.0,Crime
84423.0,Horror
84423.0,Thriller
20418.0,Comedy
32021.0,TV Movie
32021.0,Horror
32021.0,Mystery
32021.0,Crime
673044.0,Comedy
673044.0,TV Movie
53024.0,Music
32627.0,Thriller
42459.0,Drama
85648.0,Western
11561.0,Comedy
11561.0,Science Fiction
30593.0,Animation
30593.0,Comedy
30593.0,Drama
26332.0,Crime
26332.0,Drama
26332.0,Mystery
46941.0,Drama
46941.0,Romance
46941.0,Comedy
2926.0,Action
2926.0,Adventure
2926.0,Comedy
22021.0,Action
22021.0,Thriller
22021.0,Crime
4984.0,Drama
4984.0,Action
4984.0,Crime
24097.0,Horror
24097.0,Thriller
5656.0,Adventure
5656.0,Action
5656.0,Thriller
137738.0,Action
137738.0,TV Movie
137738.0,Crime
137738.0,Drama
26331.0,Crime
26331.0,Drama
26331.0,Mystery
26331.0,Thriller
57873.0,Comedy
57873.0,TV Movie
57873.0,Drama
57873.0,Romance
73319.0,Documentary
11577.0,Western
56364.0,Mystery
56364.0,Crime
56364.0,Thriller
56364.0,Horror
30787.0,Comedy
30787.0,Horror
30787.0,Science Fiction
26196.0,Action
26196.0,Crime
26196.0,Thriller
206275.0,Drama
50955.0,Comedy
9552.0,Horror
9552.0,Thriller
9552.0,Drama
3043.0,Horror
10236.0,Drama
10236.0,Romance
15171.0,Family
15171.0,Music
15171.0,Animation
15171.0,Drama
15171.0,Comedy
29515.0,Drama
30708.0,Drama
30708.0,Western
2362.0,Adventure
2362.0,Science Fiction
2362.0,Western
143369.0,Comedy
143369.0,Horror
266186.0,TV Movie
266186.0,Drama
436298.0,Drama
436298.0,TV Movie
126526.0,Drama
126526.0,TV Movie
32080.0,Action
32080.0,Thriller
32080.0,Drama
32080.0,Crime
3478.0,Drama
3478.0,History
133328.0,Western
28797.0,Action
28797.0,Crime
28797.0,Thriller
252975.0,War
252975.0,TV Movie
4909.0,Action
4909.0,Thriller
953311.0,Animation
28156.0,Horror
28156.0,Thriller
31605.0,Drama
109259.0,Comedy
109259.0,Drama
109259.0,Romance
291279.0,TV Movie
291279.0,Horror
291279.0,Drama
114744.0,Mystery
40374.0,Drama
40374.0,Romance
31943.0,Adventure
31943.0,Drama
31943.0,Action
31943.0,Thriller
30485.0,Comedy
30485.0,Drama
25473.0,Action
25473.0,Crime
25473.0,Drama
46667.0,Comedy
29075.0,TV Movie
29075.0,Horror
29075.0,Drama
87417.0,Comedy
87417.0,Crime
87417.0,Thriller
76405.0,Comedy
931.0,Thriller
931.0,Drama
931.0,Horror
11886.0,Animation
11886.0,Family
241310.0,Horror
241310.0,TV Movie
12545.0,Music
12545.0,Drama
205761.0,Drama
205761.0,Comedy
205761.0,Romance
25680.0,Crime
25680.0,Drama
25680.0,Thriller
185495.0,Horror
185495.0,Mystery
26202.0,Crime
26202.0,Action
26015.0,Horror
26015.0,TV Movie
89351.0,Horror
1847.0,Crime
1847.0,Comedy
1847.0,Mystery
1847.0,Thriller
94248.0,Action
94248.0,Crime
22307.0,Thriller
22307.0,Horror
22307.0,Mystery
11901.0,Western
11901.0,Drama
11901.0,Mystery
14886.0,Drama
14886.0,Comedy
88065.0,Horror
131047.0,Comedy
209979.0,Comedy
114953.0,Drama
39889.0,Thriller
39889.0,Crime
52797.0,Drama
52797.0,Comedy
62330.0,Action
62330.0,Drama
62330.0,Crime
62330.0,War
29735.0,Crime
29735.0,Thriller
107331.0,Thriller
107331.0,Mystery
92389.0,Thriller
92389.0,Crime
92389.0,Drama
83096.0,Drama
83096.0,Fantasy
83096.0,Horror
45827.0,Family
45827.0,Comedy
45827.0,Western
54123.0,Comedy
54123.0,Horror
54123.0,Science Fiction
73984.0,Western
27331.0,Crime
27331.0,Thriller
215398.0,Western
11293.0,Comedy
11293.0,Crime
11293.0,Drama
27084.0,Horror
27084.0,Science Fiction
27084.0,Thriller
494.0,Action
494.0,Crime
14328.0,Drama
35669.0,Horror
164691.0,Science Fiction
164691.0,Action
164691.0,Drama
164691.0,TV Movie
13479.0,Animation
13479.0,Comedy
13479.0,Family
13479.0,TV Movie
63175.0,Horror
63175.0,Science Fiction
63175.0,Western
16307.0,Horror
253.0,Adventure
253.0,Action
253.0,Thriller
53868.0,Horror
26762.0,Crime
26762.0,Drama
31587.0,Drama
1705.0,Action
1705.0,Science Fiction
84658.0,Action
84658.0,Drama
84658.0,Crime
282811.0,Crime
282811.0,Comedy
70345.0,Horror
70345.0,Science Fiction
26329.0,Comedy
142195.0,Drama
142195.0,Documentary
40682.0,Western
40682.0,Action
274931.0,Drama
433834.0,TV Movie
433834.0,Crime
433834.0,Drama
252908.0,Crime
252908.0,Drama
252908.0,TV Movie
252539.0,Drama
252539.0,Family
252539.0,Fantasy
252539.0,TV Movie
252539.0,Comedy
68133.0,Horror
68133.0,TV Movie
68133.0,Thriller
9277.0,Comedy
9277.0,Crime
9277.0,Drama
62754.0,Action
62754.0,Science Fiction
113132.0,Drama
113132.0,Mystery
113132.0,Thriller
29596.0,Crime
29596.0,Horror
29596.0,Mystery
29596.0,Thriller
413338.0,Action
413338.0,Crime
413338.0,Mystery
413338.0,TV Movie
3162.0,Science Fiction
3162.0,Action
3162.0,Horror
39829.0,Science Fiction
39829.0,Adventure
39829.0,TV Movie
113905.0,Horror
100788.0,Horror
100788.0,Science Fiction
100788.0,Thriller
100788.0,TV Movie
252923.0,Mystery
252923.0,TV Movie
46554.0,Drama
46554.0,Crime
46554.0,Mystery
28110.0,Action
28110.0,Crime
28110.0,Drama
42468.0,Horror
42468.0,Comedy
42468.0,Science Fiction
838.0,Comedy
838.0,Drama
91618.0,Action
