id,genre
43745.0,Comedy
43745.0,Romance
19661.0,Mystery
19661.0,Thriller
63912.0,Comedy
63912.0,Crime
63912.0,Mystery
63912.0,Action
196482.0,Drama
196482.0,Thriller
42664.0,History
42664.0,Drama
42664.0,War
42869.0,Science Fiction
42869.0,Horror
70950.0,Action
70950.0,Adventure
205133.0,Animation
205133.0,Comedy
205133.0,Family
45256.0,Comedy
45256.0,Romance
5719.0,Drama
10243.0,Adventure
10243.0,Drama
192988.0,Adventure
192988.0,Comedy
192988.0,Drama
26685.0,Comedy
80046.0,Action
80046.0,Drama
11575.0,Comedy
11575.0,Adventure
26483.0,Music
26483.0,Comedy
37377.0,Drama
37377.0,Action
37377.0,Western
37377.0,Romance
986.0,Comedy
986.0,Drama
986.0,History
986.0,War
24134.0,Drama
24134.0,Romance
132939.0,Western
28295.0,Thriller
83957.0,Drama
83957.0,Romance
38125.0,Horror
38125.0,Science Fiction
113103.0,Drama
211747.0,Music
38655.0,Comedy
53619.0,Comedy
49457.0,Drama
49683.0,Drama
49683.0,Music
49683.0,Romance
42729.0,Crime
42729.0,Drama
42729.0,Horror
42729.0,Mystery
121403.0,Thriller
121403.0,Drama
121403.0,Romance
32609.0,Crime
32609.0,Drama
44006.0,Drama
109600.0,Drama
109600.0,Romance
25892.0,Fantasy
25892.0,Romance
25892.0,TV Movie
25892.0,Music
105465.0,Comedy
51054.0,Drama
36583.0,Drama
36583.0,War
45592.0,Drama
4881.0,Drama
32323.0,Comedy
38340.0,Adventure
38340.0,Drama
17604.0,Adventure
17604.0,Fantasy
17604.0,Romance
29067.0,Science Fiction
29067.0,Horror
236570.0,Drama
315.0,Crime
315.0,Action
315.0,Thriller
30080.0,Drama
30080.0,Romance
382615.0,TV Movie
382615.0,Drama
296270.0,Animation
296270.0,Comedy
4879.0,Crime
4879.0,Mystery
4879.0,Thriller
149443.0,War
149443.0,Comedy
95548.0,Drama
95548.0,Romance
33364.0,Drama
33364.0,Romance
3681.0,Comedy
3681.0,Romance
26581.0,Adventure
26581.0,Family
26581.0,Science Fiction
26344.0,Adventure
2428.0,Drama
2428.0,History
660.0,Adventure
660.0,Action
660.0,Thriller
28180.0,Horror
28180.0,Comedy
38387.0,Comedy
26811.0,Horror
169828.0,Western
169828.0,Action
197260.0,Adventure
197260.0,TV Movie
24790.0,Comedy
24790.0,Western
886.0,Drama
20723.0,Family
20723.0,Comedy
20723.0,Crime
3481.0,Crime
3481.0,Thriller
39893.0,Drama
39893.0,Thriller
39893.0,Horror
77915.0,Drama
77915.0,Romance
24395.0,Drama
24395.0,War
146202.0,Western
36815.0,Drama
36815.0,History
37921.0,War
37921.0,Drama
220278.0,Animation
220278.0,Comedy
328432.0,Documentary
379047.0,Animation
379047.0,Comedy
379047.0,Family
146958.0,Comedy
146794.0,Thriller
146794.0,Drama
371156.0,Drama
379046.0,Animation
379046.0,Comedy
379046.0,Family
16303.0,Comedy
191393.0,Horror
214335.0,Drama
189084.0,Western
306294.0,Romance
306294.0,Drama
306294.0,Science Fiction
104759.0,Drama
104759.0,Romance
47615.0,Fantasy
47615.0,Horror
47615.0,Music
17744.0,Action
17744.0,Drama
17744.0,Thriller
17744.0,War
42779.0,Drama
42779.0,Family
379045.0,Animation
379045.0,Comedy
379045.0,Family
379051.0,Animation
379051.0,Comedy
379051.0,Family
42745.0,Horror
42745.0,Thriller
261597.0,Horror
261597.0,Science Fiction
206518.0,Western
71006.0,Comedy
48136.0,Mystery
48136.0,Horror
379041.0,Animation
379041.0,Comedy
379041.0,Family
187482.0,Mystery
187482.0,Thriller
187482.0,Drama
907.0,Drama
907.0,Romance
907.0,War
21027.0,Western
21027.0,War
23194.0,Western
23194.0,Comedy
1106867.0,TV Movie
1106867.0,Drama
1106867.0,Romance
84840.0,Family
84840.0,Comedy
84840.0,Science Fiction
120600.0,Crime
120600.0,Drama
130407.0,Drama
42740.0,Thriller
27709.0,Science Fiction
27709.0,Thriller
27709.0,Mystery
210627.0,Crime
210627.0,Drama
72091.0,Science Fiction
72091.0,Adventure
268005.0,Music
268005.0,TV Movie
268005.0,Comedy
268005.0,Drama
98648.0,Comedy
98648.0,Romance
310433.0,Drama
48441.0,Comedy
48441.0,Music
48441.0,Fantasy
379042.0,Animation
379042.0,Comedy
379042.0,Family
16850.0,Action
16850.0,Drama
16850.0,War
234397.0,Animation
234397.0,Comedy
271813.0,Horror
271813.0,Drama
11694.0,Western
11694.0,Comedy
42780.0,Science Fiction
113236.0,Comedy
13524.0,Drama
13524.0,History
13524.0,War
150247.0,Comedy
150247.0,Family
491106.0,Western
84950.0,Horror
42730.0,Comedy
42730.0,Romance
84617.0,Animation
84617.0,Family
13580.0,Drama
13580.0,Thriller
6971.0,Drama
43407.0,War
85246.0,Crime
85246.0,Drama
85246.0,Thriller
42731.0,Comedy
42731.0,Drama
42731.0,Romance
39220.0,Comedy
39220.0,Music
39220.0,Romance
118259.0,Western
76286.0,Comedy
76286.0,Music
209677.0,Animation
209677.0,Music
21876.0,War
21876.0,Action
21876.0,Adventure
21876.0,Thriller
108506.0,Drama
108506.0,Western
15247.0,Thriller
13187.0,Animation
13187.0,Family
13187.0,Comedy
13187.0,TV Movie
130474.0,Drama
46780.0,Music
36514.0,Crime
36514.0,Drama
36514.0,Thriller
44141.0,Crime
44141.0,Drama
44141.0,Thriller
42732.0,Drama
106919.0,Action
106919.0,Adventure
106919.0,Comedy
67363.0,Documentary
31119.0,Horror
31119.0,Science Fiction
14831.0,Comedy
14831.0,Music
14831.0,Adventure
41830.0,Drama
129134.0,Drama
38267.0,Adventure
38267.0,Science Fiction
38267.0,Horror
139118.0,Crime
139118.0,Comedy
1942.0,Mystery
1942.0,Thriller
42737.0,Action
42737.0,Drama
42737.0,Thriller
42737.0,War
15121.0,Drama
15121.0,Family
15121.0,Music
15121.0,Romance
242894.0,Western
29586.0,Drama
29586.0,War
26879.0,Comedy
26879.0,Music
26879.0,Romance
103866.0,Drama
42735.0,Horror
42735.0,Thriller
42735.0,Mystery
30374.0,Science Fiction
30374.0,Action
5065.0,Comedy
5065.0,Western
11387.0,Adventure
11387.0,Drama
11387.0,Romance
42734.0,Comedy
42734.0,Family
16211.0,Western
10338.0,Comedy
