id,genre
631842,Thriller
631842,Mystery
631842,Horror
823452,Drama
823452,History
862552,Mystery
862552,Thriller
862552,Action
862552,Drama
760774,History
760774,Drama
760774,War
830764,Horror
830764,Fantasy
1003581,Animation
1003581,Action
1003581,Science Fiction
1003581,Adventure
1020006,Drama
1020006,Romance
1020006,Music
945729,Mystery
945729,Thriller
945729,Crime
385687,Action
385687,Crime
385687,Thriller
986210,Science Fiction
986210,Adventure
986210,Action
626332,Comedy
626332,Drama
884605,Comedy
884605,Romance
977000,Fantasy
977000,Horror
977000,Drama
605886,Thriller
1076487,War
1076487,Action
1076487,Drama
753342,History
753342,War
753342,Romance
912908,Comedy
912908,Adventure
792293,History
792293,Comedy
792293,Drama
697843,Action
697843,Thriller
848187,Action
848187,Comedy
848187,Romance
717930,Action
717930,Thriller
447365,Science Fiction
447365,Adventure
447365,Action
447365,Comedy
930564,Drama
930564,Comedy
930564,Thriller
933092,Comedy
933092,Romance
933092,Drama
980489,Adventure
980489,Action
980489,Drama
646389,Action
1123093,Animation
1123093,Comedy
1123093,Family
982932,Action
982932,Thriller
982932,Drama
1072790,Romance
1072790,Comedy
575264,Action
575264,Thriller
616747,Fantasy
616747,Comedy
616747,Horror
616747,Family
666277,Drama
666277,Romance
299054,Action
299054,Adventure
299054,Thriller
968051,Horror
968051,Mystery
739405,Action
739405,Thriller
739405,Comedy
739405,Adventure
335977,Adventure
335977,Action
1075175,Drama
1128514,Documentary
1186957,Animation
1186957,Family
1186957,Fantasy
1061855,Animation
1061855,Adventure
1061855,Comedy
1061855,Family
1047925,War
1047925,Drama
1047925,Action
823482,Comedy
823482,Fantasy
677179,Drama
677179,Action
814776,Comedy
1039960,Family
1039960,Fantasy
1039960,Science Fiction
1039960,TV Movie
678512,Action
678512,Drama
839369,Drama
839369,Comedy
798021,Comedy
798021,Fantasy
798021,Family
862557,History
862557,Drama
558915,Drama
1046032,Animation
1046032,Comedy
1046032,Family
1046032,Action
872585,Drama
872585,History
787699,Comedy
787699,Family
787699,Fantasy
897087,Action
897087,Comedy
466420,Crime
466420,History
466420,Drama
1146225,Thriller
1146225,Action
945937,Action
945937,Crime
945937,Drama
1034062,Animation
1034062,Action
